analysis_status,recommendationid,appid,game_name,review_datetime,release_date,days_from_release,release_period,steam_label_text,playtime_at_review_hours,votes_up,weighted_vote_score,llm_sentiment,sentiment_score,llm_primary_issue,llm_issue_tags,llm_urgency_candidate,llm_review_summary,llm_suggested_action,steam_llm_sentiment_relation
success,184253425,3016840,I Am Cat,2024-12-30 20:33:58,2024-12-05,25.0,D0-D30,negative,0.5333333333333333,1.0,0.523809552192688,negative,2.0,control,"[{""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""movement is very inconsistent""}, {""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""constantly stutters (Quest 2, RTX3070, 32GB DDR4, i5 12600K)""}]",high,"게임의 핵심 재미는 있으나, 이동 조작이 일관되지 않고 VR 환경에서 지속적인 끊김(stuttering) 현상이 발생함.",이동 조작의 일관성 개선 및 VR 환경에서의 프레임 드랍/스터터링 현상 최적화 작업 필요.,exact_match
success,184348985,3016840,I Am Cat,2024-12-31 17:26:01,2024-12-05,26.0,D0-D30,positive,0.9333333333333332,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""good except i hit my hand on everything but that is the point of vr""}]",low,VR 게임 특유의 몰입감과 재미를 긍정적으로 평가함.,"현재의 VR 상호작용 경험을 유지하고, 플레이어가 주변 환경을 인지할 수 있는 안전 가이드 기능을 강화할 것을 권장함.",exact_match
success,184370345,3016840,I Am Cat,2024-12-31 21:56:41,2024-12-05,26.0,D0-D30,negative,0.45,92.0,0.8346497416496277,negative,1.0,gameplay_loop,"[{""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""not until more (free) content is added""}, {""category"": ""price_value"", ""sentiment"": ""negative"", ""evidence"": ""full access to the game is effectively $40 USD, despite the price tag saying $20""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""Movement is wonky... I got stuck where my \""Paws\"" or my \""Body\"" was stuck""}, {""category"": ""save_progression"", ""sentiment"": ""negative"", ""evidence"": ""had to just- reset the room, which sucks""}]",high,"이동 물리 엔진의 불안정함으로 인한 끼임 현상, 콘텐츠 부족, 그리고 인앱 결제 포함 시 실질적인 가격 부담을 지적함.","물리 엔진 개선 및 끼임 탈출(unstuck) 버튼 추가, 콘텐츠 볼륨 확대 및 인앱 결제 구조에 대한 투명한 정보 제공 검토.",exact_match
success,184695503,3016840,I Am Cat,2025-01-04 01:15:09,2024-12-05,30.0,D0-D30,positive,9.116666666666667,8.0,0.6130513548851013,mixed,3.0,price_value,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""I love this game, because the cat is stinking cute. It's for fun""}, {""category"": ""price_value"", ""sentiment"": ""negative"", ""evidence"": ""the price is to high""}]",medium,"게임의 캐릭터와 재미 요소는 매우 만족스러우나, 가격 대비 가치가 낮다고 느낌.","캐릭터의 매력을 살린 콘텐츠를 유지하되, 가격 정책에 대한 유저들의 피드백을 반영하여 할인 행사나 콘텐츠 업데이트 계획을 공유할 필요가 있음.",partial_match
success,178455378,3029260,Number Stomper,2024-11-05 17:30:14,2024-11-04,1.0,D0-D30,positive,1.3333333333333333,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Simple to get into, great variety of gimmicks/mechanics, fantastic soundtrack.""}]",low,"게임의 접근성이 좋고, 다양한 기믹과 메커니즘 덕분에 레벨이 신선하며 사운드트랙이 훌륭함.","현재의 다양한 게임 메커니즘과 훌륭한 사운드트랙의 조화를 유지하고, 향후 업데이트에서도 이러한 신선함을 유지할 수 있는 콘텐츠를 추가할 것.",exact_match
success,178478391,3029260,Number Stomper,2024-11-06 02:07:39,2024-11-04,2.0,D0-D30,positive,1.7166666666666666,1.0,0.46705162525177,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great game for puzzle lovers, very challenging.""}]",low,"퍼즐을 좋아하는 사람들에게 훌륭한 게임이며, 도전적인 난이도가 인상적임.","현재의 도전적인 퍼즐 난이도 설계를 유지하고, 퍼즐 장르 팬들을 위한 추가적인 도전 과제나 레벨을 고려할 것.",exact_match
success,178660564,3029260,Number Stomper,2024-11-09 04:17:49,2024-11-04,5.0,D0-D30,positive,2.833333333333333,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Addictive, great game for puzzle lovers.""}]",low,"시간 가는 줄 모를 정도로 중독성이 강하며, 퍼즐을 좋아하는 유저에게 추천함.",유저들이 몰입할 수 있는 현재의 게임 루프와 중독성 있는 퍼즐 메커니즘을 유지 및 강화할 것.,exact_match
success,178665279,3029260,Number Stomper,2024-11-09 06:22:29,2024-11-04,5.0,D0-D30,positive,0.3,3.0,0.5504454970359802,positive,5.0,positive_praise,"[{""category"": ""difficulty"", ""sentiment"": ""positive"", ""evidence"": ""difficulty progression in this game is well done""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""simple and fun gameplay loop""}]",low,"난이도 곡선과 레벨 디자인이 훌륭하며, 쉽고 재미있는 게임플레이 루프를 가진 게임임.","현재의 난이도 설계와 레벨 디자인의 강점을 유지하며, 향후 업데이트 시에도 이러한 직관적인 게임플레이 경험을 지속적으로 제공할 것.",exact_match
success,178810223,3029260,Number Stomper,2024-11-11 06:53:19,2024-11-04,7.0,D0-D30,positive,9.566666666666666,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Fun little puzzle game""}]",low,다른 게임을 기다리는 동안 가볍게 즐기기 좋은 재미있는 퍼즐 게임임.,"가볍게 즐길 수 있는 퍼즐 게임으로서의 정체성을 유지하고, 짧은 세션으로도 만족감을 줄 수 있는 콘텐츠 구성을 지속할 것.",exact_match
success,179199527,3029260,Number Stomper,2024-11-17 02:54:14,2024-11-04,13.0,D0-D30,positive,1.05,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""aesthetically pleasing, deceptively simple, and altogether just a whole lot of fun""}]",low,심미적으로 만족스럽고 단순해 보이지만 매우 재미있는 게임임.,현재의 시각적 스타일과 단순하면서도 깊이 있는 게임 디자인의 조화를 유지할 것.,exact_match
success,170547652,3030490,Direction!LevelUP!,2024-07-23 11:55:20,2024-07-21,2.0,D0-D30,positive,0.1333333333333333,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Remind me of an online dance game called Audition.""}]",low,오디션과 같은 온라인 댄스 게임을 연상시켜 즉시 구매하게 된 만족스러운 게임.,"현재의 게임 스타일과 분위기를 유지하며, 댄스 게임 팬들을 위한 콘텐츠를 지속적으로 업데이트할 것을 권장함.",exact_match
success,176885161,3034520,The Fox's Way Home,2024-10-12 11:06:04,2024-10-09,3.0,D0-D30,positive,1.3833333333333333,2.0,0.4986420571804046,mixed,3.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""logic needs to show more variety as I have seen some scenes more than 5 times""}]",medium,게임은 좋으나 특정 장면이 반복되는 빈도가 높아 로직의 다양성 개선이 필요함.,"게임 내 장면(scene) 출현 로직을 검토하여 반복 빈도를 줄이고, 더 다양한 상황이 노출되도록 알고리즘 개선 필요.",partial_match
success,177444787,3034520,The Fox's Way Home,2024-10-21 03:01:00,2024-10-09,12.0,D0-D30,positive,2.75,20.0,0.5839808583259583,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great game for practicing your ability to pay attention to small details.""}]",low,"세부 사항을 관찰하는 능력을 기르기에 좋은 게임이며, 전반적으로 만족스러움.","현재의 디테일 중심 게임 디자인을 유지하고, 향후 유사한 관찰형 콘텐츠를 추가하여 강점을 강화할 것.",exact_match
success,178336933,3034520,The Fox's Way Home,2024-11-03 19:09:23,2024-10-09,25.0,D0-D30,positive,0.5166666666666667,25.0,0.7039408683776855,mixed,3.0,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""Extremely low content for the price""}, {""category"": ""graphics_audio"", ""sentiment"": ""positive"", ""evidence"": ""animation's and model's quality is very good""}]",medium,"애니메이션과 모델링 퀄리티는 훌륭하나, 가격 대비 콘텐츠 양이 매우 부족함.","현재의 높은 그래픽 퀄리티를 유지하면서, 플레이 타임을 늘릴 수 있는 추가 콘텐츠나 반복 플레이 요소를 보강할 필요가 있음.",partial_match
success,185768770,3048760,Slay the Alice,2025-01-17 08:44:37,2025-01-16,1.0,D0-D30,positive,0.3,6.0,0.6056311726570129,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""stylish design touches that create a cool, creepy presentation""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""balanced experience, committed to the goal of being a playable choose-your-own adventure storybook""}]",low,단순해 보이지만 스타일리시한 디자인과 균형 잡힌 스토리텔링이 돋보이는 게임. 향후 탐험 요소가 추가된 차기작이 기대됨.,"현재의 스타일리시한 아트 스타일과 균형 잡힌 스토리텔링을 유지하고, 차기작 개발 시 탐험 요소나 확장된 게임플레이 메커니즘 도입을 고려할 것.",exact_match
success,186270738,3048760,Slay the Alice,2025-01-24 04:41:14,2025-01-16,8.0,D0-D30,positive,0.6333333333333333,0.0,0.5,positive,4.0,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""can see all of in maybe 40 minutes""}, {""category"": ""graphics_audio"", ""sentiment"": ""positive"", ""evidence"": ""pixel art style is nice and I like the ending scenes""}]",low,픽셀 아트와 엔딩 연출은 좋으나 플레이 타임이 40분 정도로 매우 짧음.,"좋은 아이디어와 아트 스타일을 갖추고 있으므로, 향후 콘텐츠 볼륨을 확장하여 플레이 타임을 늘리는 방향으로 개발할 것을 권장함.",exact_match
success,186539645,3048760,Slay the Alice,2025-01-27 15:35:42,2025-01-16,11.0,D0-D30,positive,0.75,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""adorable pixel art, wonderful music, funny and clever writing""}]",low,"픽셀 아트, 음악, 스토리텔링 등 모든 면에서 기대 이상의 감동을 준 훌륭한 어드벤처 게임.","현재의 매력적인 픽셀 아트 스타일과 감성적인 스토리텔링, 음악적 완성도를 유지하며 향후 유사한 분위기의 콘텐츠 개발 고려.",exact_match
success,187602248,3048760,Slay the Alice,2025-02-10 01:53:04,2025-01-16,25.0,D0-D30,positive,0.9333333333333332,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""really cute game, feels like old flash storybooks""}]",low,과거 웹 브라우저 플래시 스토리북을 연상시키는 귀여운 게임.,게임의 귀엽고 향수를 불러일으키는 아트 스타일과 분위기를 유지 및 강화.,exact_match
success,176297011,3053420,An Unexpectedly Green Journey,2024-10-03 16:39:49,2024-10-03,0.0,D0-D30,positive,4.7,26.0,0.737289309501648,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""replayable, captivating writing, little to no bugs""}]",low,"높은 리플레이 가치와 매력적인 스토리, 버그 없는 완성도를 갖춘 오크 로드 시뮬레이션 게임.","현재의 높은 리플레이 가치와 다양한 선택지, 완성도 높은 스토리텔링을 유지하며 향후 업데이트 시에도 이러한 강점을 지속적으로 관리.",exact_match
success,176312881,3053420,An Unexpectedly Green Journey,2024-10-03 21:38:42,2024-10-03,0.0,D0-D30,positive,1.9166666666666667,3.0,0.523809552192688,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""replayability is insane; variety of encounters and ways to handle them""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""character can be martial, spiritual, charismatic, greedy, kind - balance your stats right""}]",low,높은 리플레이 가치와 다양한 캐릭터 빌드 및 선택지를 제공하는 게임 플레이에 대해 매우 만족함.,"현재의 다양한 캐릭터 빌드와 선택지 시스템을 유지하고, 향후 업데이트에서도 이러한 자유도를 보장하는 콘텐츠를 지속적으로 추가할 것을 권장함.",exact_match
success,176317557,3053420,An Unexpectedly Green Journey,2024-10-03 23:40:44,2024-10-03,0.0,D0-D30,positive,0.0833333333333333,12.0,0.6698540449142456,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""incredibly deep system; one of the most open of open worlds; incredibly free form""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""do what you want and see what happens, see how the world and characters react to your input""}]",low,상호작용 소설(IF) 장르로서 매우 깊이 있는 시스템과 높은 자유도를 가진 오픈 월드 경험을 제공함.,"플레이어의 선택에 따라 세상과 캐릭터가 반응하는 깊이 있는 상호작용 시스템이 강점이므로, 이를 더욱 강화하고 다양한 분기점을 유지하는 방향으로 개발할 것을 권장함.",exact_match
success,176358822,3053420,An Unexpectedly Green Journey,2024-10-04 16:08:23,2024-10-03,1.0,D0-D30,positive,3.0166666666666666,3.0,0.5199999809265137,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""so much choice in your story path, engaging and exciting developments""}]",low,스토리 경로의 다양한 선택지와 흥미로운 전개에 대해 만족함.,"플레이어가 자신의 여정을 직접 통제한다는 느낌을 주는 스토리텔링 방식이 긍정적이므로, 향후에도 플레이어의 선택이 의미 있게 반영되는 서사 구조를 유지할 것을 권장함.",exact_match
success,176376703,3053420,An Unexpectedly Green Journey,2024-10-04 21:33:07,2024-10-03,1.0,D0-D30,positive,2.25,8.0,0.4564999938011169,positive,4.0,gameplay_loop,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""gamebook is very very impressive, far-reaching consequences of choices""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""sections of the game are time-limited, forced to replay multiple times to see everything""}]",low,"매우 인상적인 게임북으로, 선택에 따른 결과가 매우 방대함. 다만 시간 제한이 있는 퀘스트 구조로 인해 모든 콘텐츠를 보려면 반복 플레이가 강제되는 점은 아쉬움.","시간 제한 퀘스트 구조에 대한 유저 피드백을 검토하고, 반복 플레이 시 편의성을 높일 수 있는 시스템(예: 특정 구간 건너뛰기나 세이브 포인트 최적화) 고려.",exact_match
success,176390469,3053420,An Unexpectedly Green Journey,2024-10-05 03:10:48,2024-10-03,2.0,D0-D30,positive,1.3833333333333333,7.0,0.5652173757553101,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""fun, great fun, story-telling skills of the author""}, {""category"": ""save_progression"", ""sentiment"": ""positive"", ""evidence"": ""save your learning progress at important stages so you can go back without starting all over again""}]",low,오크가 되어 즐기는 다양한 선택지와 스토리텔링이 매우 재미있음. 특히 중요한 지점에서 진행 상황을 저장할 수 있는 시스템이 만족스러움.,현재의 자유도 높은 스토리텔링과 유저 친화적인 세이브 시스템을 유지 및 강화할 것.,exact_match
success,176448604,3053420,An Unexpectedly Green Journey,2024-10-05 21:45:08,2024-10-03,2.0,D0-D30,positive,2.966666666666667,4.0,0.5348837375640869,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""best IF to come out this year, so many different paths to take""}]",low,올해 나온 최고의 인터랙티브 픽션(IF) 게임. 다양한 경로와 높은 리플레이 가치를 높게 평가함.,"현재의 방대한 분기와 높은 리플레이 가치를 강점으로 유지하며, 향후 업데이트에서도 다양한 선택지 중심의 콘텐츠를 지속적으로 제공할 것.",exact_match
success,176540732,3053420,An Unexpectedly Green Journey,2024-10-07 03:44:57,2024-10-03,4.0,D0-D30,positive,4.883333333333334,9.0,0.6000745296478271,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great, 100% worth the money. Best release in a long while.""}, {""category"": ""ui_ux"", ""sentiment"": ""neutral"", ""evidence"": ""store page could have better screenshots to reflect the depth of writing.""}]",low,"매우 만족스러운 게임이며 높은 리플레이 가치와 깊이 있는 서사를 칭찬함. 다만, 스토어 페이지의 스크린샷이 게임의 실제 깊이를 충분히 보여주지 못해 개선이 필요하다고 제안함.",게임의 서사적 깊이를 더 잘 보여줄 수 있는 스크린샷으로 스토어 페이지 업데이트 고려.,exact_match
success,176577824,3053420,An Unexpectedly Green Journey,2024-10-07 17:39:11,2024-10-03,4.0,D0-D30,positive,3.8,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""life as an orc is good!""}]",low,오크로서의 삶을 즐기고 있으며 게임에 대해 긍정적인 반응을 보임.,현재의 긍정적인 게임 경험을 유지할 수 있도록 향후 업데이트에서도 오크 테마의 매력을 지속적으로 강화.,exact_match
success,176606907,3053420,An Unexpectedly Green Journey,2024-10-08 04:07:45,2024-10-03,5.0,D0-D30,positive,3.216666666666667,5.0,0.547325074672699,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""One of the best Hosted Games to come out of COG.""}]",low,COG에서 출시된 게임 중 최고 수준이라고 평가함.,현재의 높은 게임 품질과 완성도를 유지하며 팬들의 기대에 부응하는 콘텐츠 제공.,exact_match
success,176701790,3053420,An Unexpectedly Green Journey,2024-10-09 15:38:43,2024-10-03,6.0,D0-D30,positive,2.0166666666666666,8.0,0.5812649726867676,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Fantastic CYOA game, quality writing, meaningful choices.""}]",low,"선택의 결과가 의미 있고, 글의 퀄리티가 높으며 버그가 없는 훌륭한 CYOA 게임이라고 평가함.",현재의 높은 서사 퀄리티와 선택지에 따른 분기 시스템을 유지 및 강화할 것을 권장함.,exact_match
success,176123378,3102800,Exovoid Carnage,2024-10-01 00:44:02,2024-09-30,1.0,D0-D30,positive,0.3833333333333333,6.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Non-stop action, amazing power ups, satisfying difficulty.""}, {""category"": ""difficulty"", ""sentiment"": ""neutral"", ""evidence"": ""Beware: the drones are brutal.""}]",low,"액션과 파워업, 난이도가 만족스럽지만 드론 적의 난이도가 매우 높다고 언급함.","현재의 액션성과 난이도 밸런스를 유지하되, 드론 적의 난이도가 의도된 것인지 검토하고 필요 시 밸런스 조정 고려.",exact_match
success,176125225,3102800,Exovoid Carnage,2024-10-01 01:31:40,2024-09-30,1.0,D0-D30,positive,1.15,4.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""I love the old school carnage! The levels just get better and better.""}]",low,"올드 스쿨 스타일의 액션을 좋아하며, 게임을 진행할수록 레벨 디자인이 더 좋아진다고 평가함.",현재의 올드 스쿨 액션 스타일과 후반부 레벨 디자인의 강점을 유지할 것을 권장함.,exact_match
success,176128738,3102800,Exovoid Carnage,2024-10-01 02:59:16,2024-09-30,1.0,D0-D30,positive,0.2833333333333333,5.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""intense action and good variety of arenas""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""want to get back in after every run""}]",low,강렬한 액션과 다양한 아레나 구성으로 반복 플레이 욕구를 자극하는 게임입니다.,"현재의 강렬한 액션성과 아레나의 다양성을 유지하고, 플레이어가 지속적으로 도전할 수 있는 콘텐츠를 강화하세요.",exact_match
success,176131408,3102800,Exovoid Carnage,2024-10-01 04:10:45,2024-09-30,1.0,D0-D30,positive,0.1833333333333333,5.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""easy to understand, difficult to master, and infinitely replayable""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""pick up and play for a few minutes or a few hours""}]",low,Doom과 Dynasty Warriors를 섞은 듯한 긴박한 액션과 높은 리플레이 가치를 가진 게임입니다.,직관적인 게임 플레이와 높은 난이도 곡선을 유지하여 플레이어의 몰입감을 지속적으로 제공하세요.,exact_match
success,176132200,3102800,Exovoid Carnage,2024-10-01 04:33:21,2024-09-30,1.0,D0-D30,positive,0.2166666666666666,6.0,0.5111110806465149,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""no-nonsense FPS that seems to come straight from the 90s with jam-packed action""}]",low,"90년대 스타일의 군더더기 없는 FPS로, 중독성 있는 액션과 SF 설정을 갖춘 게임입니다.","90년대 스타일의 빠른 템포와 액션 중심의 게임성을 유지하고, SF 세계관을 보강하여 몰입도를 높이세요.",exact_match
success,176146775,3102800,Exovoid Carnage,2024-10-01 11:12:07,2024-09-30,1.0,D0-D30,positive,0.4166666666666667,4.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Great take on the classic arena shooter, frenetic action, great effects.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""Randomized level order keeps each run fresh.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""positive"", ""evidence"": ""Stackable powerups lead to insane levels of destruction.""}]",low,"고전 아레나 슈터의 재미를 잘 살린 게임으로, 화려한 효과와 무작위 레벨 구성, 파워업 시스템이 주는 파괴적인 재미가 훌륭함.","현재의 화려한 파티클 효과와 무작위 레벨 구성, 파워업 시스템의 재미를 유지하고 향후 업데이트에서도 이러한 핵심 게임 루프를 강화할 것.",exact_match
success,176161328,3102800,Exovoid Carnage,2024-10-01 15:48:15,2024-09-30,1.0,D0-D30,positive,0.1,2.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Good old fashioned shoot 'em up.""}]",low,"고전적인 슈팅 게임의 재미를 잘 구현했으며, 향후 개발 방향이 기대됨.","현재의 고전적인 슈팅 게임 스타일을 유지하며, 유저들의 기대에 부응할 수 있는 지속적인 콘텐츠 업데이트 계획을 공유할 것.",exact_match
success,176257795,3102800,Exovoid Carnage,2024-10-03 02:31:39,2024-09-30,3.0,D0-D30,positive,0.3666666666666666,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Shoot! Run! Kill! WIN!""}, {""category"": ""difficulty"", ""sentiment"": ""positive"", ""evidence"": ""Drones float and kick your butt btw.""}]",low,"빠르고 강렬한 슈팅 액션을 제공하며, 드론 적들의 난이도가 도전적이라 재미있음.","현재의 빠르고 강렬한 액션성을 유지하고, 드론과 같은 적들의 도전적인 난이도 설계를 향후 레벨 디자인에도 참고할 것.",exact_match
success,176442753,3102800,Exovoid Carnage,2024-10-05 19:59:36,2024-09-30,5.0,D0-D30,positive,0.1,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Reminds me of quake and hexen, unadulterated classic FPS without the extras""}]",low,퀘이크나 헥센 같은 고전 FPS의 느낌을 잘 살린 군더더기 없는 게임이라고 평가함.,"현재의 클래식하고 직관적인 게임 플레이 스타일을 유지하고, 고전 FPS 팬들을 위한 콘텐츠를 지속적으로 강화할 것.",exact_match
success,176517020,3102800,Exovoid Carnage,2024-10-06 19:11:42,2024-09-30,6.0,D0-D30,positive,0.2,1.0,0.5,positive,4.0,control,"[{""category"": ""control"", ""sentiment"": ""mixed"", ""evidence"": ""A little difficult to get used to the controls at the beginning""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""This game kicks ass! ... so much fun to play!""}]",low,"초반 조작 적응은 다소 어렵지만, 익숙해지면 매우 재미있는 게임이라고 평가함.","초보자를 위한 조작 튜토리얼을 보강하거나, 키 바인딩 설정을 더 직관적으로 개선하여 초기 진입 장벽을 낮출 것.",exact_match
success,176517919,3102800,Exovoid Carnage,2024-10-06 19:26:19,2024-09-30,6.0,D0-D30,positive,0.1666666666666666,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""WOW!!! This is some good old arcade style!!! ... so much fun!!!""}]",low,아케이드 스타일의 슈팅 게임으로서 매우 재미있고 만족스럽다고 평가함.,"현재의 아케이드 스타일 게임 플레이의 재미 요소를 유지하고, 향후 업데이트에서도 이러한 핵심 재미를 보존할 것.",exact_match
success,176638346,3102800,Exovoid Carnage,2024-10-08 16:15:42,2024-09-30,8.0,D0-D30,positive,0.3333333333333333,2.0,0.5111110806465149,positive,4.0,gameplay_loop,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""frantic wave shooter, getting better with each run, mowing down targets""}, {""category"": ""control"", ""sentiment"": ""neutral"", ""evidence"": ""controller support is not recommended, mouse and keyboard is better""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""wish the start up jail sequence was removed after being resurrected""}]",low,"전반적으로 만족스러운 웨이브 슈터 게임이나, 부활 후 시작 시 반복되는 연출(jail sequence)이 게임 흐름을 끊어 개선이 필요함.",부활 후 시작 시 발생하는 연출 시퀀스를 건너뛰거나 단축할 수 있는 옵션 추가 고려.,exact_match
success,176784487,3102800,Exovoid Carnage,2024-10-10 22:30:20,2024-09-30,10.0,D0-D30,positive,0.4833333333333333,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Super fun, good way to get aggression out, soundtrack and presentation have a good feel""}]",low,"게임의 재미와 스트레스 해소 요소, 사운드트랙 및 전반적인 연출에 대해 매우 긍정적인 평가.","현재의 게임 분위기와 사운드트랙의 강점을 유지하고, 향후 업데이트에서도 이러한 몰입감을 지속할 수 있도록 관리.",exact_match
success,187021677,3105620,Everseeker: Little Critters,2025-02-02 19:33:42,2025-01-31,2.0,D0-D30,positive,0.25,2.0,0.5,mixed,3.0,performance,"[{""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""delay which is distracting when clicking on things""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""nice graphics, zoom, hint and music""}]",medium,"게임 자체는 귀엽고 좋으나, 클릭 시 발생하는 입력 지연(delay) 현상이 게임 경험을 저해함.",클릭 입력 시 발생하는 지연 현상의 원인을 파악하고 최적화하여 반응 속도 개선 필요.,partial_match
success,187032815,3105620,Everseeker: Little Critters,2025-02-02 22:21:42,2025-01-31,2.0,D0-D30,positive,0.3666666666666666,4.0,0.533011257648468,mixed,3.0,control,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""cute hidden object game with nice graphics, zoom, hints, and relaxing music""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""input delay when clicking on objects, takes a couple of seconds to register""}]",medium,"그래픽과 음악이 훌륭한 귀여운 숨은 그림 찾기 게임이지만, 클릭 시 입력 지연 현상이 있어 조작감이 다소 불편함.",클릭 입력 반응 속도 최적화 및 WASD 이동 방식과 클릭 간의 간섭 여부 확인 필요.,partial_match
