recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence
212640448,2824660,Old School Rally,positive,mixed,progression_grind,medium,D0-D30,22.08333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,"fantastic retro racing game, nostalgic fun, gameplay keeps you hooked"
212640448,2824660,Old School Rally,positive,mixed,progression_grind,medium,D0-D30,22.08333333333333,0.0,0.5,progression_grind,성장/반복 노가다,negative,"grind for coins feels unnecessarily slow, frustrating to 100% the game"
212604523,2824660,Old School Rally,positive,mixed,gameplay_loop,medium,D0-D30,1.0666666666666669,0.0,0.5,gameplay_loop,게임플레이 루프,negative,"physics and steering are a bit floaty, handbrake doesnt really kick out"
212604523,2824660,Old School Rally,positive,mixed,gameplay_loop,medium,D0-D30,1.0666666666666669,0.0,0.5,positive_praise,긍정 칭찬,positive,"good game, good price, local co op is appreciated"
212552410,2824660,Old School Rally,positive,positive,positive_praise,low,D0-D30,3.3666666666666667,1.0,0.5,positive_praise,긍정 칭찬,positive,"wonderful little indy rally game, well worth the price, fantastic steam deck game"
213593107,2824660,Old School Rally,positive,positive,positive_praise,low,D0-D30,6.516666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,Nicely evokes the rally games of the PS1 era. Good mix of tracks. Easy to pick up and play.
214468362,2824660,Old School Rally,negative,negative,difficulty,high,D0-D30,8.0,2.0,0.503311276435852,difficulty,난이도,negative,requires that you hit a specific time in order to advance. China track design makes progression almost impossible.
214468362,2824660,Old School Rally,negative,negative,difficulty,high,D0-D30,8.0,2.0,0.503311276435852,progression_grind,성장/반복 노가다,negative,deeply grindy - you earn so little from winning rallies that it will take hours and hours to unlock other vehicles.
214468362,2824660,Old School Rally,negative,negative,difficulty,high,D0-D30,8.0,2.0,0.503311276435852,gameplay_loop,게임플레이 루프,negative,Callouts are a little odd in that you can't adjust the notice given. Damage has no effect on performance.
213011283,2824660,Old School Rally,positive,mixed,performance,medium,D0-D30,4.166666666666667,0.0,0.5,performance,성능,negative,It can be a little laggy sometimes
213011283,2824660,Old School Rally,positive,mixed,performance,medium,D0-D30,4.166666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,otherwise its really fun
212731308,2824660,Old School Rally,positive,positive,positive_praise,low,D0-D30,9.516666666666667,1.0,0.5220588445663452,positive_praise,긍정 칭찬,positive,"Tons of tracks, Cool PS1 / Low-Poly look, Awesome Cars, And Really Nice Driving!"
212646101,2824660,Old School Rally,negative,mixed,control,medium,D0-D30,0.2333333333333333,2.0,0.5307324528694153,control,조작감,negative,The car automatically brakes when turning which kind of ruins the challenge of driving on the limit.
212646101,2824660,Old School Rally,negative,mixed,control,medium,D0-D30,0.2333333333333333,2.0,0.5307324528694153,positive_praise,긍정 칭찬,positive,"I like the art and the ""vibe"" of the game."
212955072,2824660,Old School Rally,positive,positive,content_volume,medium,D0-D30,29.33333333333333,1.0,0.5,content_volume,콘텐츠 분량,negative,"Needs more stages though, you end up repeating the same ones a whole lot."
212955072,2824660,Old School Rally,positive,positive,content_volume,medium,D0-D30,29.33333333333333,1.0,0.5,positive_praise,긍정 칭찬,positive,"Addictingly fun controls to master; really nails that sense of arcade feel, speed, weight transfer."
212746457,2824660,Old School Rally,positive,positive,positive_praise,low,D0-D30,11.483333333333333,1.0,0.4703416526317596,positive_praise,긍정 칭찬,positive,90년대 후반/2000년대 초반 랠리 게임의 향수를 잘 구현함
212746457,2824660,Old School Rally,positive,positive,positive_praise,low,D0-D30,11.483333333333333,1.0,0.4703416526317596,gameplay_loop,게임플레이 루프,positive,접근하기 쉬운 핸들링과 직관적인 진행 방식이 훌륭함
164097281,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,2.0,47.0,0.8248864412307739,ui_ux,UI/UX,positive,디스플레이 모드 설정 옵션 요청 (해결됨)
164097281,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,2.0,47.0,0.8248864412307739,other,기타,neutral,커스텀 음악 추가 기능 요청
164097281,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,2.0,47.0,0.8248864412307739,crash,크래시,positive,물고기 과다 생성 시 젬 생성으로 인한 크래시 발생 (수정됨)
164105597,2826180,Chill Pulse,positive,mixed,ui_ux,medium,D0-D30,4.533333333333333,7.0,0.6041490435600281,ui_ux,UI/UX,negative,작업 타이머 종료 알림음 부재 및 일관성 부족
164111321,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,3.183333333333333,138.0,0.9119927287101746,positive_praise,긍정 칭찬,positive,just quit dota and relax
164111321,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,3.183333333333333,138.0,0.9119927287101746,content_volume,콘텐츠 분량,neutral,"add songs on its own, maybe download from workshop"
164142609,2826180,Chill Pulse,negative,negative,bug,high,D0-D30,3.033333333333333,74.0,0.7402872443199158,crash,크래시,negative,It has crashes
164142609,2826180,Chill Pulse,negative,negative,bug,high,D0-D30,3.033333333333333,74.0,0.7402872443199158,translation_localization,번역/현지화,negative,spelling mistakes
164142609,2826180,Chill Pulse,negative,negative,bug,high,D0-D30,3.033333333333333,74.0,0.7402872443199158,gameplay_loop,게임플레이 루프,negative,"unnecessary dating aspects, need to focus on productivity core"
164142609,2826180,Chill Pulse,negative,negative,bug,high,D0-D30,3.033333333333333,74.0,0.7402872443199158,bug,버그,negative,achievements are all broken
164164890,2826180,Chill Pulse,negative,negative,gameplay_loop,medium,D0-D30,0.1166666666666666,6.0,0.5079301595687866,positive_praise,긍정 칭찬,positive,"love the style, the colors and art are gorgeous"
164164890,2826180,Chill Pulse,negative,negative,gameplay_loop,medium,D0-D30,0.1166666666666666,6.0,0.5079301595687866,gameplay_loop,게임플레이 루프,negative,"this isn't a game, just a glorified lofi video, no actual objective"
164164890,2826180,Chill Pulse,negative,negative,gameplay_loop,medium,D0-D30,0.1166666666666666,6.0,0.5079301595687866,progression_grind,성장/반복 노가다,negative,Getting gems is way too slow for how expensive the items are
164239452,2826180,Chill Pulse,positive,positive,other,low,D0-D30,1.7666666666666666,8.0,0.6336240768432617,other,기타,positive,"게임 내에서 외부 음악 플랫폼(Spotify, YouTube) 링크 연결 요청"
164337510,2826180,Chill Pulse,positive,positive,content_volume,low,D0-D30,1.7,15.0,0.7158578038215637,content_volume,콘텐츠 분량,neutral,현재 장식과 배경이 4개뿐이라 콘텐츠가 부족함
164337510,2826180,Chill Pulse,positive,positive,content_volume,low,D0-D30,1.7,15.0,0.7158578038215637,positive_praise,긍정 칭찬,positive,"타이머, 애니메이션, 음악이 루틴 형성에 도움을 줌"
164366428,2826180,Chill Pulse,negative,negative,gameplay_loop,medium,D0-D30,1.1666666666666667,2.0,0.4143857955932617,optimization,최적화,negative,15분마다 발생하는 잦은 업데이트
164366428,2826180,Chill Pulse,negative,negative,gameplay_loop,medium,D0-D30,1.1666666666666667,2.0,0.4143857955932617,gameplay_loop,게임플레이 루프,negative,게임이 아닌 화면 보호기 같다는 비판
164401959,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,33.25,0.0,0.5,positive_praise,긍정 칭찬,positive,"great soundtrack. aesthetic design. little mini game, little cat, little fish. just chill like that"
164439861,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,234.56666666666663,2.0,0.5440729856491089,positive_praise,긍정 칭찬,positive,this game is so nice and deserves it
164439861,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,234.56666666666663,2.0,0.5440729856491089,developer_communication,개발사 소통,positive,devs are working so hard with multiple updates... share bugs or suggestion through their discord
164639429,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,10.816666666666666,1.0,0.52173912525177,positive_praise,긍정 칭찬,positive,refreshing departure... tool for self-care and mindfulness. variety of room designs and styles
164647042,2826180,Chill Pulse,positive,mixed,ui_ux,medium,D0-D30,1.0666666666666669,1.0,0.523809552192688,positive_praise,긍정 칭찬,positive,"Is really relax, the music nice, can change background."
164647042,2826180,Chill Pulse,positive,mixed,ui_ux,medium,D0-D30,1.0666666666666669,1.0,0.523809552192688,ui_ux,UI/UX,negative,no tutorial so kinda confused what to do
164647042,2826180,Chill Pulse,positive,mixed,ui_ux,medium,D0-D30,1.0666666666666669,1.0,0.523809552192688,gameplay_loop,게임플레이 루프,neutral,how to earn the coin to unlock things
164705387,2826180,Chill Pulse,positive,positive,content_volume,low,D0-D30,11.45,9.0,0.604547381401062,content_volume,콘텐츠 분량,neutral,current track won't be covering eight or more working hours a day before it gets boring.
164705387,2826180,Chill Pulse,positive,positive,content_volume,low,D0-D30,11.45,9.0,0.604547381401062,positive_praise,긍정 칭찬,positive,would be great if the dev could update more lo-fi music
164777792,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,0.9333333333333332,0.0,0.5,positive_praise,긍정 칭찬,positive,sets up the aesthetics in my room perfectly. Currently loving this
164869581,2826180,Chill Pulse,positive,positive,gameplay_loop,low,D0-D30,10.783333333333331,0.0,0.5,positive_praise,긍정 칭찬,positive,토마토 타이머 기법을 통한 업무 효율성 및 집중력 향상 효과 언급
164869581,2826180,Chill Pulse,positive,positive,gameplay_loop,low,D0-D30,10.783333333333331,0.0,0.5,gameplay_loop,게임플레이 루프,neutral,엄격한 시간 관리 방식이 모든 작업 유형이나 사용자에게 적합하지 않을 수 있음
164916903,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,10.183333333333334,0.0,0.5,positive_praise,긍정 칭찬,positive,"아늑한 분위기, 꾸미기 요소, 생산성 도구 등 다양한 콘텐츠 칭찬"
164916903,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,10.183333333333334,0.0,0.5,ui_ux,UI/UX,negative,튜토리얼 부족으로 인한 초기 진입 장벽 언급
164916903,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,10.183333333333334,0.0,0.5,content_volume,콘텐츠 분량,neutral,더 많은 콘텐츠에 대한 니즈 표현
164918345,2826180,Chill Pulse,positive,positive,ui_ux,medium,D0-D30,2.6333333333333333,0.0,0.5,ui_ux,UI/UX,negative,테두리 없는 창 모드(Borderless window) 옵션 부재
164918345,2826180,Chill Pulse,positive,positive,ui_ux,medium,D0-D30,2.6333333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,공부와 휴식 용도로 추천함
164926750,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,1.7333333333333334,0.0,0.5,positive_praise,긍정 칭찬,positive,The details are much more than I thought and it really helps me to stay focus.
164926750,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,1.7333333333333334,0.0,0.5,positive_praise,긍정 칭찬,positive,I like the idea of the message from the creator.
164967584,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,10.833333333333334,0.0,0.5,positive_praise,긍정 칭찬,positive,good lofi music stream-like productivity app!
164967584,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,10.833333333333334,0.0,0.5,content_volume,콘텐츠 분량,positive,looking forward to updates bringing more content and more music to the program!
164994834,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,11.766666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,"Thank you for this wonderful 'pomodoro' game, I can do tasks and listen to a good music as well."
164994834,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,11.766666666666667,0.0,0.5,content_volume,콘텐츠 분량,positive,Hoping for more features.
165041373,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,4.766666666666667,0.0,0.4887762665748596,positive_praise,긍정 칭찬,positive,Really nice game to chill with when reading or doing chores.
165103803,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,2.283333333333333,1.0,0.510525643825531,positive_praise,긍정 칭찬,positive,I love it all and can't wait to see how the developer/s continue.
165103803,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,2.283333333333333,1.0,0.510525643825531,ui_ux,UI/UX,neutral,"I think having a ""Controls"" menu would be neat."
165122703,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,19.966666666666665,3.0,0.5541521906852722,positive_praise,긍정 칭찬,positive,truly helps with productivity and organization. i recommend it
165134678,2826180,Chill Pulse,positive,positive,other,low,D0-D30,7.716666666666667,0.0,0.4887762665748596,positive_praise,긍정 칭찬,positive,Great game to chill/relax with
165134678,2826180,Chill Pulse,positive,positive,other,low,D0-D30,7.716666666666667,0.0,0.4887762665748596,other,기타,neutral,wish there was a way to setup our own music
165171632,2826180,Chill Pulse,positive,neutral,other,low,D0-D30,0.1,0.0,0.4887762665748596,other,기타,negative,Why is there no chill pulse for mac system?
165219610,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,3.966666666666667,1.0,0.5209702849388123,positive_praise,긍정 칭찬,positive,"Good productivity /pomodoro type of app, devs are updating the game relentlessly"
165317843,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,3.533333333333333,0.0,0.4887762665748596,positive_praise,긍정 칭찬,positive,"Chill vibe, cute pixel art, totally worth the price"
165317843,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,3.533333333333333,0.0,0.4887762665748596,graphics_audio,그래픽/사운드,negative,songs are a bit too repetitive after a while
165317843,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,3.533333333333333,0.0,0.4887762665748596,ui_ux,UI/UX,negative,reduce the limit of characters for to-do task
165317843,2826180,Chill Pulse,positive,positive,ui_ux,low,D0-D30,3.533333333333333,0.0,0.4887762665748596,ui_ux,UI/UX,negative,add more functions to the music player and playlist
165352134,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,23.75,3.0,0.5652173757553101,positive_praise,긍정 칭찬,positive,"fantastic spin on the Pomodoro technique, productivity boost, cute pets, awesome music"
165376418,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,3.6,3.0,0.5620929598808289,positive_praise,긍정 칭찬,positive,"gamification factor makes it engaging, want to unlock everything, helps stay focused"
165378095,2826180,Chill Pulse,positive,positive,graphics_audio,low,D0-D30,138.86666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,"very good, chill"
165378095,2826180,Chill Pulse,positive,positive,graphics_audio,low,D0-D30,138.86666666666667,0.0,0.5,graphics_audio,그래픽/사운드,neutral,put our own audio sources in the game
165452498,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,2.316666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,while this is already good
165452498,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,2.316666666666667,0.0,0.5,other,기타,neutral,hope the character can be customized
165465606,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,68.03333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,"it help me to not communicate with my bronze lobby, so it might help u focus on somthing"
165528043,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,132.61666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,"relaxing little game, developers communicate and talk with people"
165528043,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,132.61666666666667,0.0,0.5,developer_communication,개발사 소통,positive,The developers communicate and talk with people too.
165560797,2826180,Chill Pulse,positive,positive,gameplay_loop,low,D0-D30,0.55,2.0,0.5405728220939636,gameplay_loop,게임플레이 루프,neutral,supposed to help you study but for me its probably going to be a distraction
165626531,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,26.25,0.0,0.5,positive_praise,긍정 칭찬,positive,"Love Lo-Fi girl art, easy productive system, kitten & virtual coffee bar"
165626531,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,26.25,0.0,0.5,price_value,가격/가치,positive,Don't want to pay expensive app or subscription
165748668,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,3.35,0.0,0.5,positive_praise,긍정 칭찬,positive,ambient music and Lofi makes you relax
165748668,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,3.35,0.0,0.5,positive_praise,긍정 칭찬,positive,Pets that help you recharge your brain
165809309,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,6.216666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,"letter function is the main feature, love it"
165809309,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,6.216666666666667,0.0,0.5,positive_praise,긍정 칭찬,positive,translate non-english text to english is cool
165820158,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,111.2,0.0,0.5,positive_praise,긍정 칭찬,positive,Everyone get our Dream Girl finally
165875170,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,42.8,0.0,0.5,positive_praise,긍정 칭찬,positive,"Great art style, excellent music, attractive price."
165875170,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,42.8,0.0,0.5,content_volume,콘텐츠 분량,neutral,Suggests adding room decoration and online study/work with friends.
166165095,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,7.533333333333333,20.0,0.7250475883483887,positive_praise,긍정 칭찬,positive,"Productivity app with gaming elements, cool drinks, pets, lo-fi beats."
166165095,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,7.533333333333333,20.0,0.7250475883483887,content_volume,콘텐츠 분량,neutral,Wishes for more music selection and more ambient sounds.
166390485,2826180,Chill Pulse,positive,positive,positive_praise,low,D0-D30,14.95,0.0,0.5,positive_praise,긍정 칭찬,positive,"Chill program to relax and focus, love the note taking options."
176163148,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,2.85,3.0,0.5,positive_praise,긍정 칭찬,positive,great tongue in cheek fun + serious moving simulator with some really cool twists and turns
176163148,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,2.85,3.0,0.5,story,스토리,positive,The atmosphere and late game really surprised me
176177476,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.2833333333333334,1.0,0.5,positive_praise,긍정 칭찬,positive,Cozy little game about the fun you can have when moving houses
176178687,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.7666666666666666,1.0,0.5,positive_praise,긍정 칭찬,positive,Fantastic fun little moving game that wears its inspirations on its sleeves.
176178687,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.7666666666666666,1.0,0.5,story,스토리,positive,The story or what you can glean of one whilst playing is compelling to follow along with
176178707,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.85,1.0,0.5,positive_praise,긍정 칭찬,positive,"really well done, and a lot of fun"
176178972,2831060,Moving Houses,positive,mixed,gameplay_loop,low,D0-D30,3.683333333333333,0.0,0.4697986543178558,gameplay_loop,게임플레이 루프,neutral,"two parts of the game were interwoven, current segmentation approach"
176178972,2831060,Moving Houses,positive,mixed,gameplay_loop,low,D0-D30,3.683333333333333,0.0,0.4697986543178558,positive_praise,긍정 칭찬,positive,good concept that probably gonna inspire other devs
176187787,2831060,Moving Houses,positive,mixed,performance,medium,D0-D30,1.1833333333333331,0.0,0.5,performance,성능,negative,"not running too well on my system, computer got really hot"
176187787,2831060,Moving Houses,positive,mixed,performance,medium,D0-D30,1.1833333333333331,0.0,0.5,positive_praise,긍정 칭찬,positive,"vibes where right up there, worth checking out"
176190450,2831060,Moving Houses,negative,negative,content_volume,medium,D0-D30,0.8,20.0,0.5843276977539062,content_volume,콘텐츠 분량,negative,"Incredibly short game, clocking in at under an hour in length."
176190450,2831060,Moving Houses,negative,negative,content_volume,medium,D0-D30,0.8,20.0,0.5843276977539062,gameplay_loop,게임플레이 루프,negative,Did not enjoy the primary gameplay loop at all.
176190450,2831060,Moving Houses,negative,negative,content_volume,medium,D0-D30,0.8,20.0,0.5843276977539062,story,스토리,negative,"the entire experience is EXTREMELY back-loaded, with most of the ""interesting"" things happening in the last 15 minutes."
176191452,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,2.466666666666667,2.0,0.5497881174087524,positive_praise,긍정 칭찬,positive,Streamed this for my friends they cheered every time there was a white woman jumpscare.
176192358,2831060,Moving Houses,negative,negative,gameplay_loop,medium,D0-D30,3.1,24.0,0.6821473240852356,content_volume,콘텐츠 분량,negative,it's a small experience with a lot of busy work... if you want to 100% it you have to play it again afterwards. Two more times.
176192358,2831060,Moving Houses,negative,negative,gameplay_loop,medium,D0-D30,3.1,24.0,0.6821473240852356,gameplay_loop,게임플레이 루프,negative,a lot of busy work that doesn't actually scare you at any point.
176192358,2831060,Moving Houses,negative,negative,gameplay_loop,medium,D0-D30,3.1,24.0,0.6821473240852356,bug,버그,negative,there's a few bugs with items not appearing in drawers.
176192358,2831060,Moving Houses,negative,negative,gameplay_loop,medium,D0-D30,3.1,24.0,0.6821473240852356,price_value,가격/가치,negative,at the cost of 15 dollars.
176192764,2831060,Moving Houses,negative,mixed,content_volume,medium,D0-D30,1.3166666666666669,1.0,0.5,content_volume,콘텐츠 분량,negative,"beating the game in about an hour, wish there was more to it"
176192764,2831060,Moving Houses,negative,mixed,content_volume,medium,D0-D30,1.3166666666666669,1.0,0.5,graphics_audio,그래픽/사운드,positive,theme song IS catchy
176193310,2831060,Moving Houses,positive,neutral,other,low,D0-D30,1.1333333333333333,4.0,0.5698924660682678,other,기타,neutral,게임 내용과 무관한 농담성 리뷰임
176194263,2831060,Moving Houses,negative,negative,content_volume,high,D0-D30,2.783333333333333,4.0,0.575629711151123,content_volume,콘텐츠 분량,negative,"less than 3 hours to complete everything, only 3 options for gameplay"
176194263,2831060,Moving Houses,negative,negative,content_volume,high,D0-D30,2.783333333333333,4.0,0.575629711151123,gameplay_loop,게임플레이 루프,negative,pacing suffers from the tedious packing mechanic
176194263,2831060,Moving Houses,negative,negative,content_volume,high,D0-D30,2.783333333333333,4.0,0.575629711151123,story,스토리,negative,"story is suggested at through some overlays and audio clips, none of them are creepy or fitting"
176194263,2831060,Moving Houses,negative,negative,content_volume,high,D0-D30,2.783333333333333,4.0,0.575629711151123,price_value,가격/가치,negative,"would not recommend at or near full price, wait to see if it drops to $3"
176196231,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,3.2,4.0,0.5933721661567688,positive_praise,긍정 칭찬,positive,독특한 장르 혼합과 스토리텔링 방식에 대한 긍정적 평가
176201588,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,2.533333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,편안하고 즐거운 게임 경험에 대한 만족감 표현
176204245,2831060,Moving Houses,negative,mixed,price_value,medium,D0-D30,1.6166666666666667,16.0,0.6593478322029114,price_value,가격/가치,negative,2시간 분량 대비 13달러는 비싸다는 의견
176204245,2831060,Moving Houses,negative,mixed,price_value,medium,D0-D30,1.6166666666666667,16.0,0.6593478322029114,graphics_audio,그래픽/사운드,negative,공포 분위기를 해치는 심장 박동 사운드 효과에 대한 비판
176204245,2831060,Moving Houses,negative,mixed,price_value,medium,D0-D30,1.6166666666666667,16.0,0.6593478322029114,gameplay_loop,게임플레이 루프,negative,유령의 잦은 등장과 연출 방식이 긴장감을 떨어뜨림
176204473,2831060,Moving Houses,positive,mixed,bug,medium,D0-D30,1.5166666666666666,0.0,0.5,positive_praise,긍정 칭찬,positive,I like this game. I like packing my things.
176204473,2831060,Moving Houses,positive,mixed,bug,medium,D0-D30,1.5166666666666666,0.0,0.5,bug,버그,negative,"garage side door was open/gone, walking through it caused falling through the floor."
176212018,2831060,Moving Houses,negative,negative,gameplay_loop,medium,D0-D30,1.9,1.0,0.4924885630607605,gameplay_loop,게임플레이 루프,negative,second half of the game kills the setup and tension by throwing extremely unfun to navigate levels at you.
176220261,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.5166666666666666,0.0,0.5,positive_praise,긍정 칭찬,positive,There's probably a drinking game idea in here.
176221282,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,0.1166666666666666,1.0,0.5061728358268738,gameplay_loop,게임플레이 루프,negative,packing bits start to drag on a bit
176221282,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,0.1166666666666666,1.0,0.5061728358268738,gameplay_loop,게임플레이 루프,negative,move speed did not feel appropriate for how big and long some spaces were
176221282,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,0.1166666666666666,1.0,0.5061728358268738,positive_praise,긍정 칭찬,positive,"sound design, art style and music are very well put together"
176221282,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,0.1166666666666666,1.0,0.5061728358268738,story,스토리,positive,overall story was surprisingly intriguing
176222264,2831060,Moving Houses,negative,negative,price_value,high,D0-D30,0.8333333333333334,7.0,0.5642774105072021,price_value,가격/가치,negative,price for an hour long game with no replay value
176222264,2831060,Moving Houses,negative,negative,price_value,high,D0-D30,0.8333333333333334,7.0,0.5642774105072021,content_volume,콘텐츠 분량,negative,"minimal storyline, almost no Easter eggs"
176222264,2831060,Moving Houses,negative,negative,price_value,high,D0-D30,0.8333333333333334,7.0,0.5642774105072021,gameplay_loop,게임플레이 루프,negative,"entirely linear, you don't even move ALL the stuff out of your house"
176222895,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,1.9166666666666667,1.0,0.5061728358268738,gameplay_loop,게임플레이 루프,negative,"not that satisfying of a simulator game, monotonous gameplay"
176222895,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,1.9166666666666667,1.0,0.5061728358268738,difficulty,난이도,negative,"jumpscares could have used a little bit more work, not scary enough"
176222895,2831060,Moving Houses,positive,mixed,gameplay_loop,medium,D0-D30,1.9166666666666667,1.0,0.5061728358268738,content_volume,콘텐츠 분량,positive,"short, interesting and original experience"
176224156,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.6333333333333333,1.0,0.4861660003662109,positive_praise,긍정 칭찬,positive,"10/10, inspired by favorite book, enjoyed the experience"
176231347,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.4666666666666666,1.0,0.523809552192688,positive_praise,긍정 칭찬,positive,"very accurate, main theme song is good"
176232039,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,3.2333333333333334,2.0,0.5473579168319702,positive_praise,긍정 칭찬,positive,"lovely and chilling experience, interesting friction between fun and dread"
176232780,2831060,Moving Houses,positive,positive,positive_praise,low,D0-D30,1.4333333333333331,1.0,0.4846217930316925,positive_praise,긍정 칭찬,positive,"Fun hour and a half long game about moving house, price is worth it for the novel experience"
176237392,2831060,Moving Houses,positive,mixed,story,medium,D0-D30,1.3333333333333333,0.0,0.5,story,스토리,negative,Falls a little heavy handed in the mid point without much room for interpretation.
176237392,2831060,Moving Houses,positive,mixed,story,medium,D0-D30,1.3333333333333333,0.0,0.5,gameplay_loop,게임플레이 루프,neutral,Would do with more small changes during the course of the game.
176240392,2831060,Moving Houses,negative,negative,bug,high,D0-D30,1.933333333333333,2.0,0.523809552192688,graphics_audio,그래픽/사운드,negative,jump scares in here are literally stock photos
176240392,2831060,Moving Houses,negative,negative,bug,high,D0-D30,1.933333333333333,2.0,0.523809552192688,bug,버그,negative,i literally got stuck in a bathtub at one point.
176240392,2831060,Moving Houses,negative,negative,bug,high,D0-D30,1.933333333333333,2.0,0.523809552192688,price_value,가격/가치,negative,should be half the price or free on itch.io.
176242791,2831060,Moving Houses,negative,negative,price_value,medium,D0-D30,1.8666666666666667,4.0,0.5224312543869019,price_value,가격/가치,negative,13달러라는 가격 대비 콘텐츠가 부족하고 완성도가 낮음
176242791,2831060,Moving Houses,negative,negative,price_value,medium,D0-D30,1.8666666666666667,4.0,0.5224312543869019,content_volume,콘텐츠 분량,negative,가장 흥미로운 구간이 너무 짧음
176242791,2831060,Moving Houses,negative,negative,price_value,medium,D0-D30,1.8666666666666667,4.0,0.5224312543869019,gameplay_loop,게임플레이 루프,negative,게임의 실행(execution)이 다소 서투름
