analysis_status,recommendationid,appid,game_name,review_datetime,release_date,days_from_release,release_period,steam_label_text,playtime_at_review_hours,votes_up,weighted_vote_score,llm_sentiment,sentiment_score,llm_primary_issue,llm_issue_tags,llm_urgency_candidate,llm_review_summary,llm_suggested_action,steam_llm_sentiment_relation,source_run
success,162796487,2277320,Necrosmith 2,2024-04-13 14:26:03,2024-03-27,17,D0-D30,positive,5.3,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""게임이 매우 재미있고 괴물 조합이 재미있음""}, {""category"": ""price_value"", ""sentiment"": ""positive"", ""evidence"": ""가격 대비 가치가 충분함""}]",low,"게임이 매우 재미있고 괴물 조합 시스템이 매력적이며, 가격 대비 가치가 충분함.",플레이어들이 즐거워하는 괴물 조합 시스템의 다양성을 유지하고 강화할 것.,exact_match,necrosmith_2
success,162957019,2277320,Necrosmith 2,2024-04-15 23:28:30,2024-03-27,19,D0-D30,positive,35.13333333333333,1,0.5073488354682922,positive,4,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작보다 대부분의 면에서 개선됨""}, {""category"": ""difficulty"", ""sentiment"": ""neutral"", ""evidence"": ""도전과제 달성이 전작보다 어려움""}]",low,"전작보다 전반적으로 개선된 게임성을 보여주나, 도전과제 난이도가 다소 높게 느껴짐.","전반적인 게임 개선 사항을 유지하되, 도전과제 달성 난이도가 의도된 것인지 검토하고 필요시 가이드 제공 고려.",exact_match,necrosmith_2
success,162958377,2277320,Necrosmith 2,2024-04-16 00:07:52,2024-03-27,20,D0-D30,positive,23.15,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Bigger and better than Necrosmith 1.""}]",low,전작보다 규모가 커지고 개선된 점에 만족함. 죽음(death)을 처치하고 싶다는 농담 섞인 피드백.,"현재의 게임 방향성을 유지하고, 플레이어들이 즐기는 핵심 재미 요소들을 강화할 것.",exact_match,necrosmith_2
success,163007276,2277320,Necrosmith 2,2024-04-16 20:24:06,2024-03-27,20,D0-D30,negative,0.3833333333333333,1,0.4152292907238006,negative,2,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""very chaotic and I was overwhelmed with lots of little things happening all over the map""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""didn't feel like my choices mattered, because I wasn't seeing any obvious feedback""}]",medium,게임이 너무 혼란스럽고 정보가 과부하되어 선택의 결과가 체감되지 않음. 더 직관적이고 정돈된 경험을 원함.,"초반 튜토리얼 강화, 시각적 피드백 개선, 정보 과부하를 줄이기 위한 UI/UX 최적화 검토.",exact_match,necrosmith_2
success,163079771,2277320,Necrosmith 2,2024-04-18 02:42:29,2024-03-27,22,D0-D30,positive,11.633333333333333,0,0.4854368865489959,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""A lot more content and mechanics expansion. This is exactly what I was hoping it to be!""}]",low,전작의 팬으로서 콘텐츠와 메커니즘 확장에 매우 만족하며 중독성 있는 게임성을 높게 평가함.,"현재의 콘텐츠 확장 기조를 유지하고, 팬들이 기대하는 깊이 있는 메커니즘을 지속적으로 업데이트할 것.",exact_match,necrosmith_2
success,163113771,2277320,Necrosmith 2,2024-04-18 17:06:05,2024-03-27,22,D0-D30,negative,4.566666666666666,3,0.5057293772697449,negative,2,gameplay_loop,"[{""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""특정 조합의 유닛만 강제되는 밸런스 문제""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""적 스포너 제거 시 승리 대신 즉시 사망하는 허무한 결말""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""직접 조종 방식의 불편함 및 RTS 조작 부재로 인한 멀티태스킹 어려움""}]",high,"게임의 잠재력은 있으나, 유닛 조합의 다양성 부족, 허무한 게임 종료 조건, 불편한 조작감으로 인해 게임이 단조롭게 느껴짐.","유닛 조합별 보너스 밸런스 재조정, 게임 종료 조건 개선, 조작 방식 개선 또는 RTS 스타일의 명령 시스템 도입 검토.",exact_match,necrosmith_2
success,163121368,2277320,Necrosmith 2,2024-04-18 19:14:19,2024-03-27,22,D0-D30,positive,6.216666666666667,0,0.4850460290908813,positive,4,performance,"[{""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""다수의 몬스터가 뭉칠 경우 발생하는 프레임 드랍 현상""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작을 즐겼다면 이번 작도 만족할 만함""}]",medium,"전작의 재미를 잘 계승했으나, 다수의 유닛이 밀집할 때 발생하는 성능 저하 문제가 있음.",다수 유닛 밀집 시 발생하는 성능 최적화 작업 필요.,exact_match,necrosmith_2
success,163125873,2277320,Necrosmith 2,2024-04-18 20:37:29,2024-03-27,22,D0-D30,positive,9.55,0,0.4865632951259613,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전반적으로 훌륭한 타워 디펜스 게임, 시간 가는 줄 모르고 즐김""}, {""category"": ""difficulty"", ""sentiment"": ""neutral"", ""evidence"": ""후반 레벨 및 엔드리스 모드의 난이도 체감""}]",low,"전반적으로 만족스러운 타워 디펜스 게임이며, 가격 대비 플레이 가치가 높음. 후반 난이도와 파밍 요소에 대한 긍정적 평가.","현재의 게임 루프와 콘텐츠 구성을 유지하며, 후반부 난이도 밸런스에 대한 지속적인 모니터링 권장.",exact_match,necrosmith_2
success,163277009,2277320,Necrosmith 2,2024-04-21 00:55:58,2024-03-27,25,D0-D30,positive,42.25,0,0.5,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Solid fun little indy game. No bugs or issues.""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""There isnt a huge amount of content yet.""}, {""category"": ""price_value"", ""sentiment"": ""positive"", ""evidence"": ""for the price its an easy recommend.""}]",low,가격 대비 만족스러운 게임이며 버그 없이 안정적임. 콘텐츠 양은 다소 부족하지만 추천할 만함.,"현재의 안정적인 게임 플레이 경험을 유지하고, 향후 콘텐츠 업데이트를 통해 볼륨을 확장하는 방향을 고려할 것.",exact_match,necrosmith_2
success,163795690,2277320,Necrosmith 2,2024-04-28 19:01:09,2024-03-27,32,D31-D90,positive,39.266666666666666,5,0.5751522183418274,mixed,3,balance,"[{""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""A lot of gamemechanics are useless or not required at all.""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""It can be tedious and its pretty easy. Chaos-mode is trivial.""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""missing a lot of potential, content compared to the first one isn't realy a lot.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""cypersaurus parts make the endgame so boring and stale.""}, {""category"": ""other"", ""sentiment"": ""negative"", ""evidence"": ""body parts almost never drop (angle, werewolf).""}]",medium,게임의 잠재력은 있으나 밸런스 문제로 인해 특정 유닛만 사용하게 되어 엔드게임이 지루함. 콘텐츠 부족과 드롭률 문제도 언급됨.,"특정 유닛(Cypersaurus)의 성능 조정 및 사용되지 않는 메커니즘 개선, 희귀 파츠 드롭률 조정 및 엔드게임 난이도/콘텐츠 보강 검토.",partial_match,necrosmith_2
success,163846676,2277320,Necrosmith 2,2024-04-29 14:50:08,2024-03-27,33,D31-D90,negative,0.1,1,0.4604476988315582,negative,1,crash,"[{""category"": ""crash"", ""sentiment"": ""negative"", ""evidence"": ""Game does not work.""}, {""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""support doesn't reply.""}]",high,게임이 실행되지 않으며 고객 지원 응답이 없어 환불도 어려운 상황에 대한 강한 불만.,"게임 실행 불가 문제에 대한 기술적 원인 파악 및 패치, 고객 지원 채널의 응답 속도 개선 및 대응 프로세스 점검.",exact_match,necrosmith_2
success,163944986,2277320,Necrosmith 2,2024-04-30 22:43:14,2024-03-27,34,D31-D90,negative,1.2166666666666666,0,0.5,negative,2,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""AI of your companions is way worse compared to previous installment""}, {""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""general art style/art quality of the first Necrosmith seemed nicer""}]",medium,전작 대비 기능은 늘었으나 동료 AI의 퇴보와 아트 스타일의 변화에 대한 아쉬움을 토로함.,"동료 유닛의 이동 AI 및 회피 로직 개선 검토, 아트 스타일 관련 유저 피드백 추가 수집.",exact_match,necrosmith_2
success,164111306,2277320,Necrosmith 2,2024-05-03 08:21:18,2024-03-27,37,D31-D90,negative,0.3166666666666666,1,0.3432758748531341,negative,1,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""cannot figure out how to do anything""}]",high,게임 실행 후 무엇을 해야 할지 전혀 알 수 없다는 초기 진입 장벽에 대한 불만.,초반 튜토리얼 강화 및 UI/UX 직관성 개선 검토.,exact_match,necrosmith_2
success,164252374,2277320,Necrosmith 2,2024-05-04 06:46:21,2024-03-27,38,D31-D90,positive,8.95,12,0.62955641746521,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""glorios sequel to the first game, bigger, better with more friend making""}, {""category"": ""story"", ""sentiment"": ""positive"", ""evidence"": ""curious about the slim but interesting story""}]",low,전작의 장점을 계승하면서 규모가 커지고 더 재미있어진 훌륭한 후속작으로 평가함.,현재의 게임 핵심 재미 요소(친구 만들기 등) 유지 및 스토리 콘텐츠 강화.,exact_match,necrosmith_2
success,164384276,2277320,Necrosmith 2,2024-05-04 23:10:51,2024-03-27,38,D31-D90,positive,42.3,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""a great sequel to a a great game""}]",low,전작의 명성을 잇는 훌륭한 후속작이며 타워 디펜스 장르 팬에게 추천함.,현재의 게임 핵심 루프와 타워 디펜스 요소의 재미를 유지하고 강화할 것.,exact_match,necrosmith_2
success,165228578,2277320,Necrosmith 2,2024-05-12 16:16:12,2024-03-27,46,D31-D90,positive,24.066666666666663,3,0.5135526657104492,mixed,3,content_volume,"[{""category"": ""price_value"", ""sentiment"": ""positive"", ""evidence"": ""Worth the price. For $8, This game will give you at least 20 hours of fun.""}, {""category"": ""graphics_audio"", ""sentiment"": ""positive"", ""evidence"": ""The art/animation style is great.""}, {""category"": ""story"", ""sentiment"": ""neutral"", ""evidence"": ""Story is, ehh""}, {""category"": ""balance"", ""sentiment"": ""neutral"", ""evidence"": ""once you get the titans, the game becomes significantly easier/less problematic""}, {""category"": ""multiplayer_network"", ""sentiment"": ""neutral"", ""evidence"": ""I wish there was some sort of multiplayer aspect.""}, {""category"": ""control"", ""sentiment"": ""neutral"", ""evidence"": ""wish that it was possible to select multiple units and move them similar to the RTS game""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""Not much replay value as I've chievo'd it and found nothing left to do.""}]",medium,"가격 대비 만족스러운 플레이 타임을 제공하나, 후반부 밸런스, 유닛 조작 편의성, 멀티플레이 부재 및 리플레이 가치 부족이 아쉬움.","유닛 다중 선택 조작 기능 검토, 후반부 콘텐츠 보강 및 리플레이 가치를 높일 수 있는 업데이트 고려.",partial_match,necrosmith_2
success,165256616,2277320,Necrosmith 2,2024-05-13 00:57:46,2024-03-27,47,D31-D90,positive,16.75,3,0.5120036005973816,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""really enjoyed this, wish there were more games like this with mixing up creature parts""}]",low,크리처 조합 시스템을 통한 군대 구성의 재미를 높게 평가함.,핵심 재미 요소인 크리처 조합 및 커스터마이징 시스템을 더욱 확장하거나 강화하는 방향 고려.,exact_match,necrosmith_2
success,165278986,2277320,Necrosmith 2,2024-05-13 12:02:26,2024-03-27,47,D31-D90,negative,8.583333333333334,13,0.5798340439796448,negative,2,balance,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""The game becomes too repetitive very quickly.""}, {""category"": ""story"", ""sentiment"": ""negative"", ""evidence"": ""the plot is too thin.""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""I killed it from the first try without even having to buy top-tier upgrades.""}]",medium,게임이 너무 반복적이고 난이도 밸런스가 낮아 최종 보스까지 쉽게 클리어 가능함. 리플레이 가치가 부족함.,"게임 후반부 난이도 조정 및 보스전 도전 과제 강화, 반복적인 플레이를 상쇄할 수 있는 콘텐츠 다양화 검토.",exact_match,necrosmith_2
success,165416215,2277320,Necrosmith 2,2024-05-15 16:15:46,2024-03-27,49,D31-D90,positive,2.7,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""It's simple enough and fun. It feels like a simple complete little game.""}, {""category"": ""price_value"", ""sentiment"": ""positive"", ""evidence"": ""he has kept his price respectfully way lower.""}]",low,전작보다 완성도가 높고 가격 대비 만족스러운 단순하고 재미있는 게임. 컨트롤을 통해 깊이 있는 플레이도 가능함.,현재의 합리적인 가격 정책과 단순하면서도 깊이 있는 컨트롤 요소를 유지 및 강화할 것.,exact_match,necrosmith_2
success,165455819,2277320,Necrosmith 2,2024-05-16 08:53:06,2024-03-27,50,D31-D90,negative,15.35,9,0.6010276675224304,negative,1,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""there's just like not much content, there's only three disks/levels.""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""meta can quickly form of flying units or dragon recipes dominating.""}, {""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""absurd broken almost buggy feeling damage of the bosses moves.""}]",high,"콘텐츠 부족, 특정 유닛 조합의 밸런스 붕괴, 보스 공격 판정의 버그성 문제로 인해 리플레이 가치가 낮음.","특정 유닛 조합의 밸런스 조정, 보스 공격 판정 버그 수정, 로그라이트 요소로서의 리플레이 가치를 높일 수 있는 콘텐츠 추가 고려.",exact_match,necrosmith_2
success,165460664,2277320,Necrosmith 2,2024-05-16 11:22:03,2024-03-27,50,D31-D90,positive,7.683333333333334,0,0.4850460290908813,mixed,3,save_progression,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Designing creatures and releasing them is super fun! Buildings, relics and titans all feel like good mechanics.""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""making the game's user interface a bit more professional would go a long way.""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""Fix the awkward screen locking that happens when you hover on the in game menus. Controlling your titan is very awkward.""}, {""category"": ""save_progression"", ""sentiment"": ""negative"", ""evidence"": ""PLEASE LET ME SAVE IN GAME. I have chores to do and can't spend 2 hrs trying to beat a mission.""}]",high,"게임의 핵심 메커니즘은 매우 재미있으나, UI 개선, 타이탄 조작 시 화면 고정 문제 해결, 그리고 게임 내 저장 기능 추가가 절실히 필요함.","게임 내 저장 기능 추가 검토, 타이탄 조작 시 화면 고정 및 UI 조작 편의성 개선, UI 전반의 가독성 및 전문성 보완.",partial_match,necrosmith_2
success,165592009,2277320,Necrosmith 2,2024-05-18 11:21:01,2024-03-27,52,D31-D90,positive,8.55,3,0.531577467918396,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Fun game. Many combinations. Big guys. Quite addicting.""}]",low,다양한 조합과 중독성 있는 게임 플레이에 대해 긍정적으로 평가함.,현재의 다양한 조합과 중독성 있는 핵심 게임 루프를 유지 및 강화할 것.,exact_match,necrosmith_2
success,165599584,2277320,Necrosmith 2,2024-05-18 13:44:00,2024-03-27,52,D31-D90,positive,33.1,0,0.4850460290908813,positive,4,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""It's a great game for the price point. I have had enough fun with the game.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""neutral"", ""evidence"": ""Do not expect any deep strategy elements; there are no Rock Paper Scissors Systems that have any meaningful impact.""}]",low,"가격 대비 만족스러운 게임이나, 전략적 깊이가 다소 부족하여 후반부 콘텐츠 확장에 대한 아쉬움을 표함.","현재의 가격 대비 만족도를 유지하되, 장기 플레이어를 위한 후반부 전략적 깊이 및 콘텐츠 추가 고려.",exact_match,necrosmith_2
success,165615147,2277320,Necrosmith 2,2024-05-18 17:43:45,2024-03-27,52,D31-D90,positive,6.6,0,0.4850460290908813,positive,4,ui_ux,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""improves and adds to everything from the first game, great game to shut out the world""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""4 relic slots are not enough, want UI to see active relics""}, {""category"": ""translation_localization"", ""sentiment"": ""negative"", ""evidence"": ""descriptions of relics and tower add-ons are vague/confusing""}, {""category"": ""other"", ""sentiment"": ""neutral"", ""evidence"": ""confusion about what constitutes a 'Boss'""}]",low,"전작의 장점을 계승한 훌륭한 게임이나, 유물 슬롯 부족, 모호한 아이템 설명, 보스 정의의 불명확함 등 UI/UX 개선이 필요함.","유물 슬롯 확장 검토, 아이템 설명 텍스트 명확화, 게임 내 활성 유물 UI 표시 기능 추가, 보스 관련 튜토리얼/가이드 보완.",exact_match,necrosmith_2
success,165744267,2277320,Necrosmith 2,2024-05-20 15:53:29,2024-03-27,54,D31-D90,negative,33.28333333333333,0,0.4280787110328674,negative,1,balance,"[{""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""reaper boss is too hard to win""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""admin is lazy in content""}]",medium,특정 보스(Reaper)의 난이도가 너무 높고 콘텐츠가 부족하다고 느낌.,특정 보스 난이도 재조정 검토 및 콘텐츠 부족 의견에 대한 향후 업데이트 로드맵 공유 고려.,exact_match,necrosmith_2
success,165745934,2277320,Necrosmith 2,2024-05-20 16:25:00,2024-03-27,54,D31-D90,positive,9.95,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""I like this game and wanted to thumbs up it""}]",low,게임을 즐겁게 플레이하고 있으며 긍정적인 평가를 남김.,현재의 게임 플레이 경험을 유지하고 긍정적인 피드백에 감사 표함.,exact_match,necrosmith_2
success,165779515,2277320,Necrosmith 2,2024-05-21 06:27:00,2024-03-27,55,D31-D90,positive,4.533333333333333,0,0.4723908901214599,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작 대비 개선된 게임성, 추가된 아이템/병종/타이탄, 부대 명령 기능 추가""}]",low,"전작보다 모든 면에서 개선되었으며, 특히 부대 명령 기능과 다양한 콘텐츠 추가가 만족스러움.",현재의 핵심 게임 루프와 추가된 부대 명령 시스템 등 유저들이 호평하는 요소들을 유지하고 향후 콘텐츠 업데이트 시 이러한 방향성을 지속함.,exact_match,necrosmith_2
success,165805471,2277320,Necrosmith 2,2024-05-21 17:23:20,2024-03-27,55,D31-D90,positive,12.733333333333333,0,0.4850460290908813,positive,4,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""비밀 레시피 정렬 기능 부재로 조합 확인이 어려움""}]",medium,게임은 재미있으나 비밀 레시피를 관리하고 미완성 조합을 확인하기 위한 정렬 기능이 필요함.,비밀 레시피 메뉴에 정렬(필터링) 기능을 추가하여 유저가 미완성 조합을 쉽게 파악할 수 있도록 UI 개선 검토.,exact_match,necrosmith_2
success,165904337,2277320,Necrosmith 2,2024-05-23 11:03:26,2024-03-27,57,D31-D90,positive,0.5,0,0.4626074433326721,positive,4,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""neutral"", ""evidence"": ""신체 부위가 결여된 몬스터를 제작하고 싶어 함""}]",low,"게임 컨셉은 매우 만족스러우나, 신체 부위가 일부 결여된 몬스터를 제작하는 커스터마이징 기능 추가를 희망함.","유저의 창의적인 몬스터 제작 요구사항을 확인하고, 향후 업데이트 시 신체 부위 탈착 등 커스터마이징 확장 가능성을 검토.",exact_match,necrosmith_2
success,166201222,2277320,Necrosmith 2,2024-05-28 05:15:42,2024-03-27,62,D31-D90,positive,7.75,3,0.5185849070549011,mixed,3,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""less than 8 hours to beat the final boss, not much content after that""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""overall the game was fun for the content it had""}]",low,"게임 자체는 재미있으나, 최종 보스까지의 플레이 타임이 짧고 엔드 콘텐츠가 부족함.",엔드게임 콘텐츠 추가 또는 반복 플레이 요소 강화 고려.,partial_match,necrosmith_2
success,166228747,2277320,Necrosmith 2,2024-05-28 17:21:25,2024-03-27,62,D31-D90,negative,2.9166666666666665,3,0.5318776965141296,negative,2,difficulty,"[{""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""If you're not immediately aggressive from the beginning you eventually get bogged down by harder and harder enemies""}]",medium,초반부터 공격적으로 플레이하지 않으면 적들의 난이도 상승으로 인해 타워가 파괴되는 구조에 적응하기 어려움.,초반 난이도 곡선 조정 및 수비적인 플레이 스타일을 위한 밸런스 검토.,exact_match,necrosmith_2
success,166254039,2277320,Necrosmith 2,2024-05-29 02:49:20,2024-03-27,63,D31-D90,positive,13.733333333333333,0,0.4850460290908813,mixed,3,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""it feels kinda short, Doesn't feel like enough gameplay""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""Parts get obsolete quickly and there's nothing to do with them other than burn them""}]",medium,"게임이 짧고 콘텐츠가 부족하며, 쓸모없어진 아이템을 처리할 방법이 부족함.","아이템 재활용 시스템(조합, 분해 등) 개선 및 콘텐츠 볼륨 확충 검토.",partial_match,necrosmith_2
success,166319940,2277320,Necrosmith 2,2024-05-30 06:41:34,2024-03-27,64,D31-D90,positive,23.883333333333333,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""super addicting, base defending game that I wouldn't get tired of""}]",low,"게임의 중독성과 재미에 대해 매우 만족하며, 시간 가는 줄 모르고 플레이함.",현재의 핵심 게임 루프와 중독성 있는 플레이 경험을 유지 및 강화할 것.,exact_match,necrosmith_2
success,166428095,2277320,Necrosmith 2,2024-06-01 00:09:14,2024-03-27,66,D31-D90,positive,98.0,1,0.5128451585769653,mixed,3,difficulty,"[{""category"": ""other"", ""sentiment"": ""neutral"", ""evidence"": ""'tower defense' tag is misleading as the tower doesn't attack""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""chaos mode is incredibly difficult, died in 2 minutes with no good parts available""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""fun and addictive, great game for the price, lots of content for completionists""}]",medium,"게임의 재미와 가성비는 훌륭하나, '타워 디펜스' 태그의 오해 소지와 카오스 모드의 초반 난이도 밸런스에 대한 의견.",카오스 모드 초반 시작 아이템/부품 밸런스 조정 검토 및 스팀 상점 페이지의 태그 적절성 재검토.,partial_match,necrosmith_2
success,166944612,2277320,Necrosmith 2,2024-06-08 15:41:52,2024-03-27,73,D31-D90,positive,15.933333333333334,2,0.4927782714366913,mixed,3,content_volume,"[{""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""Don't expect a long play out of this""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Good for a few hours of idle gaming""}]",low,가볍게 즐기기에는 좋으나 전체적인 콘텐츠 분량이 짧다는 의견.,현재의 짧은 플레이 타임에 대한 피드백을 참고하여 향후 콘텐츠 업데이트 시 분량 확장 고려.,partial_match,necrosmith_2
success,166991024,2277320,Necrosmith 2,2024-06-09 05:45:36,2024-03-27,74,D31-D90,positive,4.066666666666666,6,0.5799334645271301,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""best tower defense game on earth""}]",low,최고의 타워 디펜스 게임이라며 강력하게 추천함.,현재의 게임 핵심 재미 요소와 타워 디펜스 장르적 강점을 유지 및 강화할 것.,exact_match,necrosmith_2
success,167364912,2277320,Necrosmith 2,2024-06-14 20:07:13,2024-03-27,79,D31-D90,positive,52.85,0,0.4678864181041717,mixed,3,bug,"[{""category"": ""save_progression"", ""sentiment"": ""negative"", ""evidence"": ""Some achievments are bugged, needed to wipe all saves to get achievement""}, {""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""FPS tanks as soon as several lairs are active""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""No autoskip option for tower upgrade/item popups, pauses the game""}]",high,"업적 버그, 유닛 증가 시 프레임 드랍, 팝업창으로 인한 게임 일시 정지 문제 지적.","업적 달성 로직 점검, 유닛 밀집 시 최적화 개선, 팝업창 자동 스킵 옵션 추가 검토.",partial_match,necrosmith_2
success,167724486,2277320,Necrosmith 2,2024-06-19 22:41:30,2024-03-27,84,D31-D90,positive,34.983333333333334,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Really fun game, love the secret recipes, upgrade system felt good""}]",low,비밀 레시피 시스템과 적절한 업그레이드 속도에 만족하며 재미있게 플레이함.,플레이어들이 호평하는 비밀 레시피 시스템과 같은 창의적인 콘텐츠를 지속적으로 추가/확장할 것.,exact_match,necrosmith_2
success,168448217,2277320,Necrosmith 2,2024-06-28 23:54:07,2024-03-27,93,D91-D180,positive,6.433333333333334,0,0.4599477350711822,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""RTS 장르의 새로운 시도, 전략적 재미가 뛰어남""}, {""category"": ""balance"", ""sentiment"": ""neutral"", ""evidence"": ""밸런스가 다소 경직되어 있음""}]",low,"RTS의 마이크로 컨트롤 대신 전략적 사고를 강조한 점이 훌륭하며, 전작 대비 모든 면에서 개선된 재미있는 게임임. 밸런스가 경직된 점은 있으나 추천함.","현재의 전략적 게임 플레이 루프를 유지하고, 유저가 언급한 경직된 밸런스 부분을 향후 업데이트에서 점진적으로 조정 검토.",exact_match,necrosmith_2
success,168459102,2277320,Necrosmith 2,2024-06-29 03:23:58,2024-03-27,94,D91-D180,positive,14.816666666666666,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""전작의 장점을 잘 계승하여 즐거움""}]",low,전작을 잘 계승한 즐거운 게임임.,"전작의 핵심 재미 요소를 성공적으로 계승했으므로, 현재의 게임 방향성을 유지하며 콘텐츠 확장 고려.",exact_match,necrosmith_2
success,168523349,2277320,Necrosmith 2,2024-06-29 19:06:18,2024-03-27,94,D91-D180,positive,10.233333333333333,0,0.4850460290908813,positive,5,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""10시간 동안 몰입해서 플레이함""}]",low,첫 세션에서 10시간을 몰입할 정도로 재미있으며 강력히 추천함.,높은 몰입도를 제공하고 있으므로 현재의 게임 루프와 콘텐츠 구성을 유지 및 강화.,exact_match,necrosmith_2
